timestamp,volume_transaction,avg_value_transactions,max_value_transactions,min_value_transactions
01.01.2023 13:11,5.8,2.6,4.0,1.2
01.01.2023 13:11,5.0,2.3,3.17,1.0
01.01.2023 13:11,5.6,2.7,4.2,1.3
01.01.2023 13:12,5.7,3.14,4.2,1.2
01.01.2023 13:12,5.7,2.9,4.2,1.3
01.01.2023 13:12,6.16,2.9,4.3,1.3
01.01.2023 13:12,5.169,2.5,3.14,1.1
01.01.2023 13:12,5.175,2.8,4.15,1.3
01.01.2023 13:12,6.17,3.17,6.14,2.19
01.01.2023 13:12,5.22,2.21,5.1,1.23
01.01.2023 13:12,7.15,3.14,5.9,2.15
01.01.2023 13:12,6.59,2.23,5.6,1.22
01.01.2023 13:12,6.61,3.0,5.8,2.26
01.01.2023 13:12,7.20,3.0,6.20,2.27
01.01.2023 13:12,4.23,2.5,4.19,1.7
01.01.2023 13:12,7.17,2.9,6.17,1.8
01.01.2023 13:12,6.21,2.5,5.22,1.8
01.01.2023 13:12,7.16,3.106,6.15,2.135
01.01.2023 13:12,6.5,3.110,5.1,2.140
01.01.2023 13:12,6.4,2.21,5.3,1.23
01.01.2023 13:12,6.8,3.14,5.5,2.1
01.01.2023 13:12,5.35,2.89,5.0,2.0
01.01.2023 13:12,5.36,2.92,5.1,2.4
01.01.2023 13:12,6.32,3.2,5.3,2.3
01.01.2023 13:12,6.33,3.0,5.5,1.22
01.01.2023 13:12,7.7,3.8,6.63,2.30
01.01.2023 13:12,7.7,2.106,6.65,2.31
01.01.2023 13:12,6.252,2.110,5.196,1.19
01.01.2023 13:12,6.261,3.16,5.203,2.3
01.01.2023 13:12,5.20,2.8,4.23,2.0
01.01.2023 13:12,7.21,2.8,6.21,2.0
01.01.2023 13:12,6.115,2.7,4.23,1.22
01.01.2023 13:12,6.119,3.25,5.21,2.15
01.01.2023 13:12,7.16,3.26,6.14,1.8
01.01.2023 13:12,6.2,2.22,4.36,1.8
01.01.2023 13:12,6.1,3.14,4.37,1.8
01.01.2023 13:12,6.4,2.22,5.62,2.15
01.01.2023 13:12,7.2,3.14,5.64,1.90
01.01.2023 13:13,7.4,2.22,6.85,1.93
01.01.2023 13:13,7.9,3.22,6.88,2.56
01.01.2023 13:13,6.4,2.8,5.6,2.58
01.01.2023 13:13,6.3,2.8,5.1,1.23
01.01.2023 13:13,6.1,2.6,5.6,1.24
01.01.2023 13:13,7.21,3.0,6.15,2.31
01.01.2023 13:13,6.3,3.4,5.22,2.32
01.01.2023 13:13,6.4,3.1,5.23,1.8
01.01.2023 13:13,6.0,3.0,4.22,1.8
01.01.2023 13:13,6.9,3.1,5.4,2.1
01.01.2023 13:13,6.7,3.1,5.6,2.4
01.01.2023 13:13,6.9,3.1,5.1,2.3
01.01.2023 13:13,5.22,2.21,5.1,1.23
01.01.2023 13:13,6.8,3.2,5.9,2.3
01.01.2023 13:13,6.7,3.3,5.7,2.5
01.01.2023 13:13,6.7,3.0,5.2,2.3
01.01.2023 13:13,6.3,2.19,5.0,1.23
01.01.2023 13:13,6.5,3.0,5.2,2.84
01.01.2023 13:13,6.2,3.4,5.4,2.87
01.01.2023 13:13,5.215,3.0,5.1,1.22
01.01.2023 13:13,5.223,3.5,1.4,0.2
01.01.2023 13:13,4.9,3.0,1.4,0.2
01.01.2023 13:13,4.7,3.2,1.3,0.2
01.01.2023 13:13,4.6,3.1,1.5,0.2
01.01.2023 13:13,5.112,3.6,1.4,0.2
01.01.2023 13:13,5.116,3.9,1.7,0.4
01.01.2023 13:13,4.20,3.4,1.4,0.3
01.01.2023 13:13,5.14,3.4,1.5,0.2
01.01.2023 13:13,4.144,2.23,1.4,0.2
01.01.2023 13:13,4.149,3.1,1.5,0.1
01.01.2023 13:14,5.18,3.7,1.5,0.2
01.01.2023 13:14,4.8,3.4,1.6,0.2
01.01.2023 13:14,4.8,3.0,1.4,0.1
01.01.2023 13:14,4.3,3.0,1.1,0.1
01.01.2023 13:14,5.8,4.112,1.2,0.2
01.01.2023 13:14,5.7,4.116,1.5,0.4
01.01.2023 13:14,5.4,3.9,1.3,0.4
01.01.2023 13:14,5.1,3.5,1.4,0.3
01.01.2023 13:14,5.7,3.8,1.7,0.3
01.01.2023 13:14,5.1,3.8,1.5,0.3
01.01.2023 13:14,5.4,3.4,1.7,0.2
01.01.2023 13:14,5.1,3.7,1.5,0.4
01.01.2023 13:14,4.20,3.6,1.0,0.2
01.01.2023 13:14,5.15,3.3,1.7,0.5
01.01.2023 13:14,4.22,3.4,1.9,0.2
01.01.2023 13:14,5.0,3.0,1.6,0.2
01.01.2023 13:14,5.0,3.4,1.6,0.4
01.01.2023 13:14,5.2,3.5,1.5,0.2
01.01.2023 13:14,5.2,3.4,1.4,0.2
01.01.2023 13:14,4.35,3.2,1.6,0.2
01.01.2023 13:14,4.36,3.1,1.6,0.2
01.01.2023 13:14,5.4,3.4,1.5,0.4
01.01.2023 13:14,5.2,4.29,1.5,0.1
01.01.2023 13:14,5.5,4.30,1.4,0.2
01.01.2023 13:14,4.23,3.1,1.5,0.1
01.01.2023 13:15,5.140,3.2,1.2,0.2
01.01.2023 13:15,5.145,3.5,1.3,0.2
01.01.2023 13:15,4.131,3.1,1.5,0.1
01.01.2023 13:15,4.136,3.0,1.3,0.2
01.01.2023 13:15,5.27,3.4,1.5,0.2
01.01.2023 13:15,5.28,3.5,1.3,0.3
01.01.2023 13:15,4.23,2.17,1.3,0.3
01.01.2023 13:15,4.24,3.2,1.3,0.2
01.01.2023 13:15,5.28,3.5,1.6,0.6
01.01.2023 13:15,5.29,3.8,1.9,0.4
01.01.2023 13:15,4.22,3.0,1.4,0.3
01.01.2023 13:15,5.15,3.8,1.6,0.2
01.01.2023 13:15,4.20,3.2,1.4,0.2
01.01.2023 13:15,5.81,3.7,1.5,0.2
01.01.2023 13:15,5.84,3.3,1.4,0.2
01.01.2023 13:15,7.14,3.2,4.7,1.4
01.01.2023 13:15,6.144,3.2,4.5,1.5
01.01.2023 13:15,6.149,3.1,4.9,1.5
01.01.2023 13:15,5.19,2.3,4.0,1.3
01.01.2023 13:15,6.19,2.8,4.6,1.5
01.01.2023 13:15,5.21,2.8,4.5,1.3
01.01.2023 13:15,6.17,3.17,4.7,1.6
01.01.2023 13:15,4.23,2.4,3.17,1.0
01.01.2023 13:15,6.20,2.9,4.20,1.3
01.01.2023 13:15,5.2,2.7,3.103,1.4
01.01.2023 13:15,5.0,2.0,3.107,1.0
01.01.2023 13:15,5.9,3.14,4.2,1.5
01.01.2023 13:15,6.28,2.2,4.0,1.0
01.01.2023 13:15,6.29,2.9,4.7,1.4
01.01.2023 13:15,5.20,2.9,3.20,1.3
01.01.2023 13:16,6.21,3.27,4.4,1.4
01.01.2023 13:16,5.62,3.28,4.5,1.5
01.01.2023 13:16,5.64,2.7,4.1,1.0
01.01.2023 13:16,6.16,2.2,4.5,1.5
01.01.2023 13:16,5.90,2.5,3.23,1.1
01.01.2023 13:16,5.93,3.16,4.8,1.8
01.01.2023 13:16,6.1,2.8,4.0,1.3
01.01.2023 13:16,6.3,2.5,4.9,1.5
01.01.2023 13:16,6.1,2.8,4.7,1.2
01.01.2023 13:16,6.4,2.9,4.3,1.3
01.01.2023 13:16,6.6,3.14,4.4,1.4
01.01.2023 13:16,6.8,2.22,4.8,1.4
01.01.2023 13:16,6.7,3.14,5.14,1.7
01.01.2023 13:16,6.0,2.9,4.19,1.5
01.01.2023 13:16,5.7,2.6,3.5,1.0
01.01.2023 13:16,5.5,2.4,3.8,1.1
01.01.2023 13:16,5.5,2.4,3.7,1.0
01.01.2023 13:16,5.8,2.7,3.9,1.2
01.01.2023 13:16,6.14,2.7,5.15,1.6
01.01.2023 13:16,5.18,3.0,4.5,1.5
01.01.2023 13:16,6.0,3.4,4.5,1.6
01.01.2023 13:16,6.7,3.1,4.7,1.5
01.01.2023 13:16,6.3,2.17,4.4,1.3
01.01.2023 13:16,5.6,3.14,4.1,1.3
01.01.2023 13:16,5.5,2.33,4.0,1.3
01.01.2023 13:16,5.5,2.34,4.4,1.2
01.01.2023 13:16,6.15,3.14,4.6,1.4
01.01.2023 13:16,5.8,2.6,4.0,1.2
01.01.2023 13:16,5.0,2.3,3.17,1.0
01.01.2023 13:16,5.6,2.7,4.2,1.3
01.01.2023 13:17,5.7,3.14,4.2,1.2
01.01.2023 13:17,5.7,2.9,4.2,1.3
01.01.2023 13:17,6.16,2.9,4.3,1.3
01.01.2023 13:17,5.169,2.5,3.14,1.1
01.01.2023 13:17,5.175,2.8,4.15,1.3
01.01.2023 13:17,6.17,3.17,6.14,2.19
01.01.2023 13:17,5.22,2.21,5.1,1.23
01.01.2023 13:17,7.15,3.14,5.9,2.15
01.01.2023 13:17,6.59,2.23,5.6,1.22
01.01.2023 13:17,6.61,3.0,5.8,2.26
01.01.2023 13:17,7.20,3.0,6.20,2.27
01.01.2023 13:17,4.23,2.5,4.19,1.7
01.01.2023 13:17,7.17,2.9,6.17,1.8
01.01.2023 13:17,6.21,2.5,5.22,1.8
01.01.2023 13:17,7.16,3.106,6.15,2.135
01.01.2023 13:17,6.5,3.110,5.1,2.140
01.01.2023 13:17,6.4,2.21,5.3,1.23
01.01.2023 13:17,6.8,3.14,5.5,2.1
01.01.2023 13:17,5.35,2.89,5.0,2.0
01.01.2023 13:17,5.36,2.92,5.1,2.4
01.01.2023 13:17,6.32,3.2,5.3,2.3
01.01.2023 13:17,6.33,3.0,5.5,1.22
01.01.2023 13:17,7.7,3.8,6.63,2.30
01.01.2023 13:17,7.7,2.106,6.65,2.31
01.01.2023 13:17,6.252,2.110,5.196,1.19
01.01.2023 13:17,6.261,3.16,5.203,2.3
01.01.2023 13:17,5.20,2.8,4.23,2.0
01.01.2023 13:18,7.21,2.8,6.21,2.0
01.01.2023 13:18,6.115,2.7,4.23,1.22
01.01.2023 13:18,6.119,3.25,5.21,2.15
01.01.2023 13:18,7.16,3.26,6.14,1.8
01.01.2023 13:18,6.2,2.22,4.36,1.8
01.01.2023 13:18,6.1,3.14,4.37,1.8
01.01.2023 13:18,6.4,2.22,5.62,2.15
01.01.2023 13:18,7.2,3.14,5.64,1.90
01.01.2023 13:18,7.4,2.22,6.85,1.93
01.01.2023 13:18,7.9,3.22,6.88,2.56
01.01.2023 13:18,6.4,2.8,5.6,2.58
01.01.2023 13:18,6.3,2.8,5.1,1.23
01.01.2023 13:18,6.1,2.6,5.6,1.24
01.01.2023 13:18,7.21,3.0,6.15,2.31
01.01.2023 13:18,6.3,3.4,5.22,2.32
01.01.2023 13:18,6.4,3.1,5.23,1.8
01.01.2023 13:18,6.0,3.0,4.22,1.8
01.01.2023 13:18,6.9,3.1,5.4,2.1
01.01.2023 13:18,6.7,3.1,5.6,2.4
01.01.2023 13:18,6.9,3.1,5.1,2.3
01.01.2023 13:18,5.22,2.21,5.1,1.23
01.01.2023 13:18,6.8,3.2,5.9,2.3
01.01.2023 13:18,6.7,3.3,5.7,2.5
01.01.2023 13:18,6.7,3.0,5.2,2.3
01.01.2023 13:18,6.3,2.19,5.0,1.23
01.01.2023 13:18,6.5,3.0,5.2,2.84
01.01.2023 13:18,6.2,3.4,5.4,2.87
01.01.2023 13:18,5.215,3.0,5.1,1.22
01.01.2023 13:18,5.223,3.5,1.4,0.2
01.01.2023 13:19,4.9,3.0,1.4,0.2
01.01.2023 13:19,4.7,3.2,1.3,0.2
01.01.2023 13:19,4.6,3.1,1.5,0.2
01.01.2023 13:19,5.112,3.6,1.4,0.2
01.01.2023 13:19,5.116,3.9,1.7,0.4
01.01.2023 13:19,4.20,3.4,1.4,0.3
01.01.2023 13:19,5.14,3.4,1.5,0.2
01.01.2023 13:19,4.144,2.23,1.4,0.2
01.01.2023 13:19,4.149,3.1,1.5,0.1
01.01.2023 13:19,5.18,3.7,1.5,0.2
01.01.2023 13:19,4.8,3.4,1.6,0.2
01.01.2023 13:19,4.8,3.0,1.4,0.1
01.01.2023 13:19,4.3,3.0,1.1,0.1
01.01.2023 13:19,5.8,4.112,1.2,0.2
01.01.2023 13:19,5.7,4.116,1.5,0.4
01.01.2023 13:19,5.4,3.9,1.3,0.4
01.01.2023 13:19,5.1,3.5,1.4,0.3
01.01.2023 13:19,5.7,3.8,1.7,0.3
01.01.2023 13:19,5.1,3.8,1.5,0.3
01.01.2023 13:19,5.4,3.4,1.7,0.2
01.01.2023 13:19,5.1,3.7,1.5,0.4
01.01.2023 13:19,4.20,3.6,1.0,0.2
01.01.2023 13:19,5.15,3.3,1.7,0.5
01.01.2023 13:19,4.22,3.4,1.9,0.2
01.01.2023 13:19,5.0,3.0,1.6,0.2
01.01.2023 13:19,5.0,3.4,1.6,0.4
01.01.2023 13:19,5.2,3.5,1.5,0.2
01.01.2023 13:19,5.2,3.4,1.4,0.2
01.01.2023 13:19,4.35,3.2,1.6,0.2
01.01.2023 13:19,4.36,3.1,1.6,0.2
01.01.2023 13:20,5.4,3.4,1.5,0.4
01.01.2023 13:20,5.2,4.29,1.5,0.1
01.01.2023 13:20,5.5,4.30,1.4,0.2
01.01.2023 13:20,4.23,3.1,1.5,0.1
01.01.2023 13:20,5.140,3.2,1.2,0.2
01.01.2023 13:20,5.145,3.5,1.3,0.2
01.01.2023 13:20,4.131,3.1,1.5,0.1
01.01.2023 13:20,4.136,3.0,1.3,0.2
01.01.2023 13:20,5.27,3.4,1.5,0.2
01.01.2023 13:20,5.28,3.5,1.3,0.3
01.01.2023 13:20,4.23,2.17,1.3,0.3
01.01.2023 13:20,4.24,3.2,1.3,0.2
01.01.2023 13:20,5.28,3.5,1.6,0.6
01.01.2023 13:20,5.29,3.8,1.9,0.4
01.01.2023 13:20,4.22,3.0,1.4,0.3
01.01.2023 13:20,5.15,3.8,1.6,0.2
01.01.2023 13:20,4.20,3.2,1.4,0.2
01.01.2023 13:20,5.81,3.7,1.5,0.2
01.01.2023 13:20,5.84,3.3,1.4,0.2
01.01.2023 13:20,7.14,3.2,4.7,1.4
01.01.2023 13:20,6.144,3.2,4.5,1.5
01.01.2023 13:20,6.149,3.1,4.9,1.5
01.01.2023 13:20,5.19,2.3,4.0,1.3
01.01.2023 13:20,6.19,2.8,4.6,1.5
01.01.2023 13:20,5.21,2.8,4.5,1.3
01.01.2023 13:20,6.17,3.17,4.7,1.6
01.01.2023 13:20,4.23,2.4,3.17,1.0
01.01.2023 13:20,6.20,2.9,4.20,1.3
01.01.2023 13:20,5.2,2.7,3.103,1.4
01.01.2023 13:20,5.0,2.0,3.107,1.0
01.01.2023 13:20,5.9,3.14,4.2,1.5
01.01.2023 13:21,6.28,2.2,4.0,1.0
01.01.2023 13:21,6.29,2.9,4.7,1.4
01.01.2023 13:21,5.20,2.9,3.20,1.3
01.01.2023 13:21,6.21,3.27,4.4,1.4
01.01.2023 13:21,5.62,3.28,4.5,1.5
01.01.2023 13:21,5.64,2.7,4.1,1.0
01.01.2023 13:21,6.16,2.2,4.5,1.5
01.01.2023 13:21,5.90,2.5,3.23,1.1
01.01.2023 13:21,5.93,3.16,4.8,1.8
01.01.2023 13:21,6.1,2.8,4.0,1.3
01.01.2023 13:21,6.3,2.5,4.9,1.5
01.01.2023 13:21,6.1,2.8,4.7,1.2
01.01.2023 13:21,6.4,2.9,4.3,1.3
01.01.2023 13:21,6.6,3.14,4.4,1.4
01.01.2023 13:21,6.8,2.22,4.8,1.4
01.01.2023 13:21,6.7,3.14,5.14,1.7
01.01.2023 13:21,6.0,2.9,4.19,1.5
01.01.2023 13:21,5.7,2.6,3.5,1.0
01.01.2023 13:21,5.5,2.4,3.8,1.1
01.01.2023 13:21,5.5,2.4,3.7,1.0
01.01.2023 13:21,5.8,2.7,3.9,1.2
01.01.2023 13:22,6.14,2.7,5.15,1.6
01.01.2023 13:22,5.18,3.0,4.5,1.5
01.01.2023 13:22,6.0,3.4,4.5,1.6
01.01.2023 13:22,6.7,3.1,4.7,1.5
01.01.2023 13:22,6.3,2.17,4.4,1.3
01.01.2023 13:22,5.6,3.14,4.1,1.3
01.01.2023 13:22,5.5,2.33,4.0,1.3
01.01.2023 13:22,5.5,2.34,4.4,1.2
01.01.2023 13:22,6.15,3.14,4.6,1.4
01.01.2023 13:22,5.8,2.6,4.0,1.2
01.01.2023 13:22,5.0,2.3,3.17,1.0
01.01.2023 13:22,5.6,2.7,4.2,1.3
01.01.2023 13:22,5.7,3.14,4.2,1.2
01.01.2023 13:22,5.7,2.9,4.2,1.3
01.01.2023 13:22,6.16,2.9,4.3,1.3
01.01.2023 13:22,5.169,2.5,3.14,1.1
01.01.2023 13:22,5.175,2.8,4.15,1.3
01.01.2023 13:22,6.17,3.17,6.14,2.19
01.01.2023 13:22,5.22,2.21,5.1,1.23
01.01.2023 13:22,7.15,3.14,5.9,2.15
01.01.2023 13:22,6.59,2.23,5.6,1.22
01.01.2023 13:22,6.61,3.0,5.8,2.26
01.01.2023 13:22,7.20,3.0,6.20,2.27
01.01.2023 13:22,4.23,2.5,4.19,1.7
01.01.2023 13:22,7.17,2.9,6.17,1.8
01.01.2023 13:22,6.21,2.5,5.22,1.8
01.01.2023 13:22,7.16,3.106,6.15,2.135
01.01.2023 13:22,6.5,3.110,5.1,2.140
01.01.2023 13:22,6.4,2.21,5.3,1.23
01.01.2023 13:22,6.8,3.14,5.5,2.1
01.01.2023 13:22,5.35,2.89,5.0,2.0
01.01.2023 13:22,5.36,2.92,5.1,2.4
01.01.2023 13:22,6.32,3.2,5.3,2.3
01.01.2023 13:22,6.33,3.0,5.5,1.22
01.01.2023 13:22,7.7,3.8,6.63,2.30
01.01.2023 13:22,7.7,2.106,6.65,2.31
01.01.2023 13:22,6.252,2.110,5.196,1.19
01.01.2023 13:22,6.261,3.16,5.203,2.3
01.01.2023 13:22,5.20,2.8,4.23,2.0
01.01.2023 13:23,7.21,2.8,6.21,2.0
01.01.2023 13:23,6.115,2.7,4.23,1.22
01.01.2023 13:23,6.119,3.25,5.21,2.15
01.01.2023 13:23,7.16,3.26,6.14,1.8
01.01.2023 13:23,6.2,2.22,4.36,1.8
01.01.2023 13:23,6.1,3.14,4.37,1.8
01.01.2023 13:23,6.4,2.22,5.62,2.15
01.01.2023 13:23,7.2,3.14,5.64,1.90
01.01.2023 13:23,7.4,2.22,6.85,1.93
01.01.2023 13:23,7.9,3.22,6.88,2.56
01.01.2023 13:23,6.4,2.8,5.6,2.58
01.01.2023 13:23,6.3,2.8,5.1,1.23
01.01.2023 13:23,6.1,2.6,5.6,1.24
01.01.2023 13:23,7.21,3.0,6.15,2.31
01.01.2023 13:23,6.3,3.4,5.22,2.32
01.01.2023 13:23,6.4,3.1,5.23,1.8
01.01.2023 13:23,6.0,3.0,4.22,1.8
01.01.2023 13:23,6.9,3.1,5.4,2.1
01.01.2023 13:23,6.7,3.1,5.6,2.4
01.01.2023 13:23,6.9,3.1,5.1,2.3
01.01.2023 13:23,5.22,2.21,5.1,1.23
01.01.2023 13:23,6.8,3.2,5.9,2.3
01.01.2023 13:23,6.7,3.3,5.7,2.5
01.01.2023 13:23,6.7,3.0,5.2,2.3
01.01.2023 13:23,6.3,2.19,5.0,1.23
01.01.2023 13:23,6.5,3.0,5.2,2.84
01.01.2023 13:23,6.2,3.4,5.4,2.87
01.01.2023 13:23,5.215,3.0,5.1,1.22
01.01.2023 13:23,5.223,3.5,1.4,0.2
01.01.2023 13:24,4.9,3.0,1.4,0.2
01.01.2023 13:24,4.7,3.2,1.3,0.2
01.01.2023 13:24,4.6,3.1,1.5,0.2
01.01.2023 13:24,5.112,3.6,1.4,0.2
01.01.2023 13:24,5.116,3.9,1.7,0.4
01.01.2023 13:24,4.20,3.4,1.4,0.3
01.01.2023 13:24,5.14,3.4,1.5,0.2
01.01.2023 13:24,4.144,2.23,1.4,0.2
01.01.2023 13:24,4.149,3.1,1.5,0.1
01.01.2023 13:24,5.18,3.7,1.5,0.2
01.01.2023 13:24,4.8,3.4,1.6,0.2
01.01.2023 13:24,4.8,3.0,1.4,0.1
01.01.2023 13:24,4.3,3.0,1.1,0.1
01.01.2023 13:24,5.8,4.112,1.2,0.2
01.01.2023 13:24,5.7,4.116,1.5,0.4
01.01.2023 13:24,5.4,3.9,1.3,0.4
01.01.2023 13:24,5.1,3.5,1.4,0.3
01.01.2023 13:24,5.7,3.8,1.7,0.3
01.01.2023 13:24,5.1,3.8,1.5,0.3
01.01.2023 13:24,5.4,3.4,1.7,0.2
01.01.2023 13:24,5.1,3.7,1.5,0.4
01.01.2023 13:24,4.20,3.6,1.0,0.2
01.01.2023 13:24,5.15,3.3,1.7,0.5
01.01.2023 13:24,4.22,3.4,1.9,0.2
01.01.2023 13:24,5.0,3.0,1.6,0.2
01.01.2023 13:24,5.0,3.4,1.6,0.4
01.01.2023 13:24,5.2,3.5,1.5,0.2
01.01.2023 13:24,5.2,3.4,1.4,0.2
01.01.2023 13:25,4.35,3.2,1.6,0.2
01.01.2023 13:25,4.36,3.1,1.6,0.2
01.01.2023 13:25,5.4,3.4,1.5,0.4
01.01.2023 13:25,5.2,4.29,1.5,0.1
01.01.2023 13:25,5.5,4.30,1.4,0.2
01.01.2023 13:25,4.23,3.1,1.5,0.1
01.01.2023 13:25,5.140,3.2,1.2,0.2
01.01.2023 13:25,5.145,3.5,1.3,0.2
01.01.2023 13:25,4.131,3.1,1.5,0.1
01.01.2023 13:25,4.136,3.0,1.3,0.2
01.01.2023 13:25,5.27,3.4,1.5,0.2
01.01.2023 13:25,5.28,3.5,1.3,0.3
01.01.2023 13:25,4.23,2.17,1.3,0.3
01.01.2023 13:25,4.24,3.2,1.3,0.2
01.01.2023 13:25,5.28,3.5,1.6,0.6
01.01.2023 13:25,5.29,3.8,1.9,0.4
01.01.2023 13:25,4.22,3.0,1.4,0.3
01.01.2023 13:25,5.15,3.8,1.6,0.2
01.01.2023 13:25,4.20,3.2,1.4,0.2
01.01.2023 13:25,5.81,3.7,1.5,0.2
01.01.2023 13:25,5.84,3.3,1.4,0.2
01.01.2023 13:25,7.14,3.2,4.7,1.4
01.01.2023 13:25,6.144,3.2,4.5,1.5
01.01.2023 13:25,6.149,3.1,4.9,1.5
01.01.2023 13:25,5.19,2.3,4.0,1.3
01.01.2023 13:26,6.19,2.8,4.6,1.5
01.01.2023 13:26,5.21,2.8,4.5,1.3
01.01.2023 13:26,6.17,3.17,4.7,1.6
01.01.2023 13:26,4.23,2.4,3.17,1.0
01.01.2023 13:26,6.20,2.9,4.20,1.3
01.01.2023 13:26,5.2,2.7,3.103,1.4
01.01.2023 13:26,5.0,2.0,3.107,1.0
01.01.2023 13:26,5.9,3.14,4.2,1.5
01.01.2023 13:26,6.28,2.2,4.0,1.0
01.01.2023 13:26,6.29,2.9,4.7,1.4
01.01.2023 13:26,5.20,2.9,3.20,1.3
01.01.2023 13:26,6.21,3.27,4.4,1.4
01.01.2023 13:26,5.62,3.28,4.5,1.5
01.01.2023 13:26,5.64,2.7,4.1,1.0
01.01.2023 13:26,6.16,2.2,4.5,1.5
01.01.2023 13:26,5.90,2.5,3.23,1.1
01.01.2023 13:26,5.93,3.16,4.8,1.8
01.01.2023 13:26,6.1,2.8,4.0,1.3
01.01.2023 13:26,6.3,2.5,4.9,1.5
01.01.2023 13:26,6.1,2.8,4.7,1.2
01.01.2023 13:26,6.4,2.9,4.3,1.3
01.01.2023 13:26,6.6,3.14,4.4,1.4
01.01.2023 13:26,6.8,2.22,4.8,1.4
01.01.2023 13:26,6.7,3.14,5.14,1.7
01.01.2023 13:26,6.0,2.9,4.19,1.5
01.01.2023 13:26,5.7,2.6,3.5,1.0
01.01.2023 13:26,5.5,2.4,3.8,1.1
01.01.2023 13:26,5.5,2.4,3.7,1.0
01.01.2023 13:26,5.8,2.7,3.9,1.2
01.01.2023 13:26,6.14,2.7,5.15,1.6
01.01.2023 13:26,5.18,3.0,4.5,1.5
01.01.2023 13:26,6.0,3.4,4.5,1.6
01.01.2023 13:26,6.7,3.1,4.7,1.5
01.01.2023 13:26,6.3,2.17,4.4,1.3
01.01.2023 13:26,5.6,3.14,4.1,1.3
01.01.2023 13:26,5.5,2.33,4.0,1.3
01.01.2023 13:26,5.5,2.34,4.4,1.2
01.01.2023 13:26,6.15,3.14,4.6,1.4
01.01.2023 13:27,5.8,2.6,4.0,1.2
01.01.2023 13:27,5.0,2.3,3.17,1.0
01.01.2023 13:27,5.6,2.7,4.2,1.3
01.01.2023 13:27,5.7,3.14,4.2,1.2
01.01.2023 13:27,5.7,2.9,4.2,1.3
01.01.2023 13:27,6.16,2.9,4.3,1.3
01.01.2023 13:27,5.169,2.5,3.14,1.1
01.01.2023 13:27,5.175,2.8,4.15,1.3
01.01.2023 13:27,6.17,3.17,6.14,2.19
01.01.2023 13:27,5.22,2.21,5.1,1.23
01.01.2023 13:27,7.15,3.14,5.9,2.15
01.01.2023 13:27,6.59,2.23,5.6,1.22
01.01.2023 13:27,6.61,3.0,5.8,2.26
01.01.2023 13:27,7.20,3.0,6.20,2.27
01.01.2023 13:27,4.23,2.5,4.19,1.7
01.01.2023 13:27,7.17,2.9,6.17,1.8
01.01.2023 13:27,6.21,2.5,5.22,1.8
01.01.2023 13:27,7.16,3.106,6.15,2.135
01.01.2023 13:27,6.5,3.110,5.1,2.140
01.01.2023 13:27,6.4,2.21,5.3,1.23
01.01.2023 13:27,6.8,3.14,5.5,2.1
01.01.2023 13:27,5.35,2.89,5.0,2.0
01.01.2023 13:27,5.36,2.92,5.1,2.4
01.01.2023 13:27,6.32,3.2,5.3,2.3
01.01.2023 13:27,6.33,3.0,5.5,1.22
01.01.2023 13:27,7.7,3.8,6.63,2.30
01.01.2023 13:27,7.7,2.106,6.65,2.31
01.01.2023 13:28,6.252,2.110,5.196,1.19
01.01.2023 13:28,6.261,3.16,5.203,2.3
01.01.2023 13:28,5.20,2.8,4.23,2.0
01.01.2023 13:28,7.21,2.8,6.21,2.0
01.01.2023 13:28,6.115,2.7,4.23,1.22
01.01.2023 13:28,6.119,3.25,5.21,2.15
01.01.2023 13:28,7.16,3.26,6.14,1.8
01.01.2023 13:28,6.2,2.22,4.36,1.8
01.01.2023 13:28,6.1,3.14,4.37,1.8
01.01.2023 13:28,6.4,2.22,5.62,2.15
01.01.2023 13:28,7.2,3.14,5.64,1.90
01.01.2023 13:28,7.4,2.22,6.85,1.93
01.01.2023 13:28,7.9,3.22,6.88,2.56
01.01.2023 13:28,6.4,2.8,5.6,2.58
01.01.2023 13:28,6.3,2.8,5.1,1.23
01.01.2023 13:28,6.1,2.6,5.6,1.24
01.01.2023 13:28,7.21,3.0,6.15,2.31
01.01.2023 13:28,6.3,3.4,5.22,2.32
01.01.2023 13:28,6.4,3.1,5.23,1.8
01.01.2023 13:28,6.0,3.0,4.22,1.8
01.01.2023 13:28,6.9,3.1,5.4,2.1
01.01.2023 13:28,6.7,3.1,5.6,2.4
01.01.2023 13:28,6.9,3.1,5.1,2.3
01.01.2023 13:28,5.22,2.21,5.1,1.23
01.01.2023 13:28,6.8,3.2,5.9,2.3
01.01.2023 13:28,6.7,3.3,5.7,2.5
01.01.2023 13:29,6.7,3.0,5.2,2.3
01.01.2023 13:29,6.3,2.19,5.0,1.23
01.01.2023 13:29,6.5,3.0,5.2,2.84
01.01.2023 13:29,6.2,3.4,5.4,2.87
01.01.2023 13:29,5.215,3.0,5.1,1.22
01.01.2023 13:29,5.223,3.5,1.4,0.2
01.01.2023 13:29,4.9,3.0,1.4,0.2
01.01.2023 13:29,4.7,3.2,1.3,0.2
01.01.2023 13:29,4.6,3.1,1.5,0.2
01.01.2023 13:29,5.112,3.6,1.4,0.2
01.01.2023 13:29,5.116,3.9,1.7,0.4
01.01.2023 13:29,4.20,3.4,1.4,0.3
01.01.2023 13:29,5.14,3.4,1.5,0.2
01.01.2023 13:29,4.144,2.23,1.4,0.2
